epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,9297.22,0.79651,0.48772,1.13057,0.96095,0.80083,0.81011,0.64074,0.86407,0.38089,1.28172,0.006337,0.006337,0.006337
187,9349.5,0.80452,0.49481,1.13989,0.95454,0.7971,0.81025,0.63566,0.86702,0.38999,1.27899,0.0063172,0.0063172,0.0063172
188,9404.14,0.79464,0.50146,1.13679,0.95499,0.7958,0.80503,0.62727,0.86419,0.39092,1.28078,0.0062974,0.0062974,0.0062974
189,9456.05,0.7995,0.49542,1.13292,0.96132,0.81246,0.8094,0.63107,0.88269,0.38101,1.28603,0.0062776,0.0062776,0.0062776
190,9507.44,0.80278,0.48925,1.13937,0.95943,0.81335,0.81108,0.63437,0.86723,0.37806,1.2785,0.0062578,0.0062578,0.0062578
191,9559.28,0.79966,0.49616,1.14019,0.95557,0.81223,0.8106,0.63358,0.86323,0.38168,1.2833,0.006238,0.006238,0.006238
192,9610.9,0.79202,0.50597,1.13493,0.79408,0.8099,0.80813,0.63486,0.86303,0.38397,1.28959,0.0062182,0.0062182,0.0062182
193,9662.85,0.805,0.51062,1.13758,0.79503,0.81246,0.80541,0.62926,0.86607,0.38674,1.2921,0.0061984,0.0061984,0.0061984
194,9715.33,0.78256,0.48783,1.13626,0.79531,0.81437,0.80796,0.6343,0.88422,0.38083,1.298,0.0061786,0.0061786,0.0061786
195,9766.44,0.79986,0.49631,1.13713,0.79373,0.80428,0.80716,0.6329,0.87537,0.39023,1.28493,0.0061588,0.0061588,0.0061588
196,9818.6,0.78871,0.47909,1.12697,0.78336,0.80745,0.80763,0.63457,0.86984,0.38623,1.2897,0.006139,0.006139,0.006139
197,9869.63,0.80121,0.48893,1.14032,0.79898,0.80436,0.80856,0.63632,0.89858,0.39587,1.31412,0.0061192,0.0061192,0.0061192
198,9921.49,0.78544,0.50311,1.12699,0.95578,0.80995,0.80539,0.63559,0.8879,0.37822,1.31215,0.0060994,0.0060994,0.0060994
199,9972.91,0.77434,0.49351,1.12551,0.78865,0.80549,0.80392,0.63269,0.87822,0.39035,1.29469,0.0060796,0.0060796,0.0060796
200,10025.3,0.78118,0.49601,1.13151,0.79119,0.80798,0.80769,0.63722,0.87538,0.39264,1.29423,0.0060598,0.0060598,0.0060598
201,10076.8,0.78973,0.49819,1.1271,0.79454,0.8026,0.81024,0.63288,0.89051,0.38968,1.313,0.00604,0.00604,0.00604
202,10128,0.789,0.48692,1.1379,0.96444,0.81044,0.8118,0.63675,0.87909,0.3823,1.30115,0.0060202,0.0060202,0.0060202
203,10179.7,0.77498,0.47141,1.12173,0.7944,0.80968,0.80987,0.63322,0.87799,0.39893,1.31674,0.0060004,0.0060004,0.0060004
204,10230.5,0.77236,0.48024,1.11663,0.7886,0.81617,0.80997,0.64237,0.85587,0.38053,1.29311,0.0059806,0.0059806,0.0059806
205,10283.1,0.78036,0.49804,1.13153,0.79043,0.81109,0.81182,0.6416,0.85871,0.38198,1.29548,0.0059608,0.0059608,0.0059608
206,10334.7,0.78348,0.49888,1.13215,0.96188,0.81077,0.81145,0.63741,0.86784,0.38211,1.30698,0.005941,0.005941,0.005941
207,10385.9,0.78889,0.50226,1.12299,0.95451,0.81267,0.80534,0.63463,0.85923,0.38067,1.28943,0.0059212,0.0059212,0.0059212
208,10437.7,0.77999,0.47471,1.12414,0.79294,0.81253,0.80688,0.63819,0.86929,0.37918,1.30302,0.0059014,0.0059014,0.0059014
209,10489.5,0.77431,0.48578,1.12011,0.96468,0.8107,0.81111,0.64576,0.85714,0.37185,1.29208,0.0058816,0.0058816,0.0058816
210,10541.3,0.76816,0.502,1.12406,0.78905,0.81786,0.81105,0.6384,0.86021,0.37998,1.29056,0.0058618,0.0058618,0.0058618
211,10593.6,0.77403,0.47823,1.12062,0.79008,0.81613,0.80713,0.63578,0.86057,0.37655,1.29162,0.005842,0.005842,0.005842
212,10660.1,0.77508,0.47903,1.12816,0.79109,0.81635,0.81388,0.6418,0.87587,0.3797,1.29555,0.0058222,0.0058222,0.0058222
213,10720.5,0.75744,0.47607,1.10972,0.95465,0.81443,0.81196,0.64305,0.86197,0.37675,1.28963,0.0058024,0.0058024,0.0058024
214,10770.7,0.76748,0.47504,1.10698,0.78547,0.81817,0.80841,0.63433,0.88718,0.38849,1.30083,0.0057826,0.0057826,0.0057826
215,10821.9,0.76177,0.47929,1.11206,0.948,0.81146,0.80472,0.63365,0.87565,0.39551,1.31005,0.0057628,0.0057628,0.0057628
216,10873.7,0.76418,0.4713,1.12286,0.95579,0.81085,0.80795,0.63849,0.86382,0.38035,1.28293,0.005743,0.005743,0.005743
217,10924.8,0.75469,0.47729,1.10669,0.95849,0.81086,0.80755,0.63428,0.88135,0.38401,1.29876,0.0057232,0.0057232,0.0057232
218,10976.8,0.77295,0.48833,1.1286,0.95606,0.80969,0.80648,0.63413,0.89181,0.39002,1.31538,0.0057034,0.0057034,0.0057034
219,11028.2,0.75207,0.47148,1.10289,0.79232,0.80985,0.80886,0.63927,0.87319,0.38183,1.29331,0.0056836,0.0056836,0.0056836
220,11080,0.76828,0.47699,1.12374,0.78507,0.81225,0.80685,0.63976,0.86175,0.37535,1.28551,0.0056638,0.0056638,0.0056638
221,11131.4,0.76665,0.48011,1.1185,0.79811,0.80211,0.80669,0.63927,0.8631,0.38651,1.29211,0.005644,0.005644,0.005644
222,11183,0.76715,0.47843,1.12051,0.78915,0.81194,0.80949,0.64179,0.864,0.379,1.29019,0.0056242,0.0056242,0.0056242
223,11235,0.75405,0.46293,1.11766,0.78536,0.81307,0.81112,0.64412,0.85896,0.37055,1.28246,0.0056044,0.0056044,0.0056044
224,11285.7,0.75583,0.47135,1.11312,0.79952,0.80526,0.80959,0.64005,0.85851,0.38048,1.28735,0.0055846,0.0055846,0.0055846
225,11337.6,0.76336,0.46243,1.11525,0.7967,0.81058,0.80935,0.64233,0.87051,0.38665,1.29558,0.0055648,0.0055648,0.0055648
226,11389.5,0.76796,0.48649,1.11908,0.79875,0.81131,0.80838,0.6413,0.87027,0.39109,1.29587,0.005545,0.005545,0.005545
227,11441,0.7686,0.46628,1.11541,0.79707,0.8056,0.80965,0.64274,0.84926,0.37738,1.28931,0.0055252,0.0055252,0.0055252
228,11492.7,0.74369,0.46535,1.10903,0.78385,0.81356,0.80794,0.64022,0.85946,0.38001,1.29622,0.0055054,0.0055054,0.0055054
229,11544.3,0.74492,0.47105,1.11268,0.78587,0.81304,0.80853,0.64359,0.85155,0.3752,1.28021,0.0054856,0.0054856,0.0054856
230,11596.2,0.7427,0.46124,1.10786,0.78665,0.82114,0.80561,0.63768,0.86456,0.37626,1.29552,0.0054658,0.0054658,0.0054658
231,11647,0.73658,0.44806,1.10337,0.78652,0.80737,0.80912,0.64074,0.85576,0.3839,1.28071,0.005446,0.005446,0.005446
232,11698.2,0.7423,0.44774,1.10495,0.78082,0.81651,0.81109,0.64265,0.86629,0.37699,1.29134,0.0054262,0.0054262,0.0054262
233,11749.8,0.74703,0.45502,1.10409,0.79325,0.80888,0.81016,0.63886,0.87223,0.37619,1.29532,0.0054064,0.0054064,0.0054064
234,11801.6,0.73691,0.46722,1.0968,0.7819,0.81597,0.8048,0.64324,0.86135,0.378,1.29686,0.0053866,0.0053866,0.0053866
235,11853.3,0.74859,0.46264,1.098,0.79005,0.80196,0.80131,0.6375,0.84793,0.3904,1.28878,0.0053668,0.0053668,0.0053668
236,11907.4,0.74269,0.46501,1.10346,0.78635,0.79764,0.80354,0.63572,0.86695,0.3924,1.29356,0.005347,0.005347,0.005347
237,11959.1,0.75627,0.46974,1.11357,0.78886,0.79534,0.80417,0.63439,0.87276,0.38689,1.29611,0.0053272,0.0053272,0.0053272
238,12010.7,0.74617,0.4648,1.10372,0.78516,0.80129,0.80331,0.63699,0.86794,0.38486,1.3037,0.0053074,0.0053074,0.0053074
239,12062.3,0.72495,0.45444,1.10233,0.77266,0.81168,0.80496,0.6374,0.86071,0.38935,1.2974,0.0052876,0.0052876,0.0052876
240,12114,0.73065,0.45115,1.10014,0.78545,0.80435,0.80326,0.63649,0.85447,0.38417,1.29589,0.0052678,0.0052678,0.0052678
241,12165,0.73708,0.45565,1.09721,0.78807,0.80152,0.80372,0.63393,0.87027,0.38616,1.3053,0.005248,0.005248,0.005248
242,12216,0.74039,0.44305,1.09674,0.95795,0.79508,0.80256,0.63357,0.87046,0.39,1.30284,0.0052282,0.0052282,0.0052282
243,12268.3,0.73519,0.45376,1.11045,0.79083,0.79612,0.80399,0.63327,0.87073,0.37641,1.30965,0.0052084,0.0052084,0.0052084
244,12319.8,0.74611,0.44848,1.11485,0.77944,0.81295,0.8087,0.63515,0.87061,0.37614,1.31797,0.0051886,0.0051886,0.0051886
245,12371.3,0.75433,0.44562,1.10982,0.79355,0.80448,0.80714,0.63506,0.87373,0.37901,1.30559,0.0051688,0.0051688,0.0051688
246,12423.5,0.73975,0.45353,1.10866,0.96129,0.80265,0.80847,0.63942,0.86309,0.3697,1.29907,0.005149,0.005149,0.005149
247,12474.6,0.73546,0.46785,1.10305,0.96129,0.7986,0.8058,0.63554,0.87082,0.37443,1.30318,0.0051292,0.0051292,0.0051292
248,12526.3,0.73884,0.44515,1.10333,0.96224,0.80333,0.80708,0.63968,0.87093,0.38066,1.30938,0.0051094,0.0051094,0.0051094
249,12577.7,0.73391,0.45203,1.1001,0.78727,0.81525,0.8063,0.63633,0.87948,0.37495,1.32719,0.0050896,0.0050896,0.0050896
250,12628.4,0.74055,0.46465,1.09762,0.79088,0.81436,0.80313,0.6351,0.88222,0.37445,1.32095,0.0050698,0.0050698,0.0050698
251,12680.1,0.72395,0.45216,1.08922,0.78597,0.80934,0.80522,0.63702,0.88103,0.38004,1.30989,0.00505,0.00505,0.00505
252,12731.8,0.73332,0.44816,1.10003,0.78835,0.80475,0.80787,0.63884,0.88566,0.38038,1.32281,0.0050302,0.0050302,0.0050302
253,12783,0.72045,0.44028,1.08886,0.79061,0.80487,0.80606,0.63551,0.8792,0.38165,1.31748,0.0050104,0.0050104,0.0050104
254,12834.6,0.73619,0.43793,1.10351,0.78758,0.8107,0.80237,0.6328,0.87466,0.3804,1.31383,0.0049906,0.0049906,0.0049906
255,12886.1,0.73014,0.44466,1.09485,0.78884,0.81268,0.80767,0.63974,0.87487,0.37941,1.30803,0.0049708,0.0049708,0.0049708
256,12937.5,0.72295,0.44378,1.09526,0.78581,0.8204,0.8049,0.64191,0.86564,0.37264,1.30285,0.004951,0.004951,0.004951
257,12989.5,0.73118,0.45044,1.08707,0.78713,0.81954,0.80822,0.63783,0.87735,0.3749,1.3154,0.0049312,0.0049312,0.0049312
258,13042.3,0.72069,0.45423,1.09131,0.78606,0.80416,0.80584,0.63287,0.87996,0.37821,1.3214,0.0049114,0.0049114,0.0049114
259,13093.8,0.72125,0.45292,1.09524,0.78385,0.81119,0.80433,0.63318,0.88362,0.37899,1.32931,0.0048916,0.0048916,0.0048916
260,13145.6,0.71312,0.44125,1.09517,0.78962,0.80448,0.80475,0.63865,0.86621,0.37688,1.31977,0.0048718,0.0048718,0.0048718
261,13197.4,0.72033,0.44812,1.0954,0.7764,0.80599,0.80328,0.63915,0.87219,0.38188,1.30881,0.004852,0.004852,0.004852
262,13249.5,0.70876,0.44337,1.08409,0.78689,0.80003,0.8048,0.64195,0.85867,0.37512,1.30557,0.0048322,0.0048322,0.0048322
263,13302.4,0.72213,0.4302,1.09057,0.78522,0.80342,0.80531,0.64285,0.86342,0.37272,1.30524,0.0048124,0.0048124,0.0048124
264,13353.1,0.69724,0.42956,1.09005,0.79575,0.80163,0.80594,0.64373,0.85957,0.37035,1.29499,0.0047926,0.0047926,0.0047926
265,13404.4,0.69712,0.43522,1.08297,0.78688,0.80803,0.8026,0.64394,0.85902,0.36978,1.30546,0.0047728,0.0047728,0.0047728
266,13456.1,0.71219,0.42282,1.07546,0.77386,0.81419,0.80162,0.63662,0.87313,0.37584,1.31688,0.004753,0.004753,0.004753
267,13508,0.72104,0.44285,1.08487,0.78447,0.80988,0.80142,0.63719,0.87665,0.37702,1.32416,0.0047332,0.0047332,0.0047332
268,13559.4,0.71952,0.45784,1.09693,0.78117,0.81493,0.80188,0.63165,0.87959,0.3787,1.32443,0.0047134,0.0047134,0.0047134
269,13611.1,0.70734,0.43957,1.0881,0.78911,0.80818,0.80348,0.63603,0.88047,0.38278,1.32026,0.0046936,0.0046936,0.0046936
270,13662.6,0.70788,0.43545,1.08031,0.79058,0.80418,0.80242,0.63185,0.88258,0.3832,1.3231,0.0046738,0.0046738,0.0046738
271,13713.8,0.70231,0.43798,1.08922,0.79054,0.80397,0.79867,0.63733,0.86736,0.38658,1.32014,0.004654,0.004654,0.004654
272,13766,0.71794,0.42569,1.07283,0.79103,0.80317,0.80094,0.64059,0.86363,0.37319,1.32176,0.0046342,0.0046342,0.0046342
273,13819.7,0.69822,0.42588,1.08411,0.79282,0.80306,0.80084,0.63685,0.86919,0.38227,1.31725,0.0046144,0.0046144,0.0046144
274,13871.8,0.6885,0.42064,1.07686,0.7906,0.80306,0.80145,0.6361,0.86733,0.38398,1.31761,0.0045946,0.0045946,0.0045946
275,13923.8,0.6854,0.42052,1.08159,0.78945,0.80253,0.79943,0.63437,0.87707,0.37966,1.32198,0.0045748,0.0045748,0.0045748
276,13975.4,0.70049,0.42781,1.0902,0.78291,0.80895,0.80093,0.63092,0.89159,0.37679,1.33651,0.004555,0.004555,0.004555
277,14027.1,0.69616,0.42507,1.07956,0.78166,0.81952,0.80362,0.63472,0.88315,0.37738,1.32539,0.0045352,0.0045352,0.0045352
278,14079.3,0.70189,0.43139,1.08234,0.78426,0.81597,0.80378,0.63532,0.87934,0.37446,1.32582,0.0045154,0.0045154,0.0045154
279,14130.6,0.69295,0.4315,1.08479,0.77911,0.81432,0.80407,0.63715,0.88695,0.37971,1.32498,0.0044956,0.0044956,0.0044956
280,14182.5,0.70046,0.42891,1.08071,0.9495,0.81056,0.80574,0.64002,0.88106,0.37592,1.31767,0.0044758,0.0044758,0.0044758
281,14234.5,0.68118,0.41481,1.07452,0.96103,0.80132,0.80684,0.63951,0.87903,0.36901,1.31019,0.004456,0.004456,0.004456
282,14286,0.67268,0.41033,1.07118,0.95193,0.81126,0.80738,0.64327,0.86674,0.37341,1.29859,0.0044362,0.0044362,0.0044362
283,14337.3,0.6835,0.42204,1.06818,0.78929,0.80129,0.80461,0.63973,0.87551,0.37648,1.30991,0.0044164,0.0044164,0.0044164
284,14388.6,0.69022,0.42756,1.07842,0.78431,0.80747,0.80671,0.63744,0.87084,0.37699,1.31217,0.0043966,0.0043966,0.0043966
285,14440.4,0.69818,0.42128,1.08638,0.7918,0.79937,0.80667,0.64275,0.8624,0.37554,1.30027,0.0043768,0.0043768,0.0043768
286,14492.3,0.70371,0.43047,1.08556,0.78581,0.80454,0.80596,0.63615,0.87511,0.37781,1.31576,0.004357,0.004357,0.004357
287,14543.6,0.67902,0.42069,1.07503,0.78626,0.81058,0.80697,0.63569,0.88397,0.38626,1.32859,0.0043372,0.0043372,0.0043372
288,14595,0.68583,0.41415,1.07802,0.78766,0.81164,0.80877,0.63779,0.87722,0.38166,1.32037,0.0043174,0.0043174,0.0043174
289,14646,0.67294,0.41214,1.07032,0.95886,0.81318,0.80875,0.63863,0.88022,0.37429,1.31972,0.0042976,0.0042976,0.0042976
290,14697.9,0.68224,0.41145,1.07791,0.78792,0.8129,0.80876,0.63845,0.87629,0.37517,1.3228,0.0042778,0.0042778,0.0042778
291,14750.1,0.68506,0.41465,1.07854,0.95284,0.81352,0.80848,0.64099,0.87312,0.37182,1.32479,0.004258,0.004258,0.004258
292,14801.4,0.68429,0.404,1.06857,0.95152,0.80663,0.80836,0.63805,0.87518,0.38131,1.32614,0.0042382,0.0042382,0.0042382
293,14853,0.68762,0.42126,1.06809,0.77615,0.81069,0.80701,0.63764,0.8853,0.37588,1.32725,0.0042184,0.0042184,0.0042184
294,14905,0.68117,0.42183,1.08687,0.79268,0.79977,0.8087,0.63905,0.87317,0.37763,1.31544,0.0041986,0.0041986,0.0041986
295,14957.7,0.6723,0.40929,1.07259,0.78123,0.81998,0.8088,0.64227,0.87604,0.37723,1.33184,0.0041788,0.0041788,0.0041788
296,15009.4,0.69563,0.41654,1.07727,0.78896,0.81375,0.80839,0.64326,0.87207,0.37334,1.32839,0.004159,0.004159,0.004159
297,15060.8,0.6768,0.42082,1.06562,0.78886,0.8158,0.80586,0.63904,0.87352,0.368,1.3306,0.0041392,0.0041392,0.0041392
298,15112.8,0.67729,0.40953,1.06043,0.78416,0.81641,0.80567,0.63957,0.88186,0.36621,1.33954,0.0041194,0.0041194,0.0041194
299,15164.3,0.66393,0.39133,1.06552,0.78444,0.81655,0.8061,0.63781,0.88606,0.36787,1.34388,0.0040996,0.0040996,0.0040996
300,15215.4,0.6601,0.40184,1.06525,0.79195,0.80947,0.80596,0.63672,0.88567,0.37311,1.33556,0.0040798,0.0040798,0.0040798
301,15267.1,0.6774,0.41652,1.06756,0.95492,0.81407,0.8073,0.63608,0.89409,0.36912,1.3398,0.00406,0.00406,0.00406
302,15318.8,0.65784,0.40736,1.06458,0.78377,0.81629,0.80601,0.63525,0.88057,0.36486,1.33473,0.0040402,0.0040402,0.0040402
303,15370.6,0.67079,0.40441,1.06855,0.95129,0.79964,0.80586,0.63338,0.8859,0.37036,1.34174,0.0040204,0.0040204,0.0040204
304,15422.3,0.68644,0.41413,1.06794,0.7861,0.81128,0.80641,0.63422,0.89237,0.37432,1.3537,0.0040006,0.0040006,0.0040006
305,15473.9,0.67301,0.40031,1.06748,0.78774,0.81219,0.80479,0.63772,0.87784,0.37427,1.3422,0.0039808,0.0039808,0.0039808
306,15524.8,0.6688,0.40454,1.06011,0.78657,0.81314,0.8055,0.64051,0.88466,0.37108,1.34603,0.003961,0.003961,0.003961
307,15576,0.6801,0.41404,1.06823,0.78892,0.81435,0.80833,0.64224,0.874,0.36976,1.33047,0.0039412,0.0039412,0.0039412
308,15627.8,0.66391,0.39602,1.0591,0.7884,0.81122,0.8081,0.63859,0.8707,0.36508,1.31844,0.0039214,0.0039214,0.0039214
309,15679.9,0.6571,0.40291,1.04788,0.79349,0.79931,0.80625,0.64109,0.87127,0.36933,1.32985,0.0039016,0.0039016,0.0039016
