epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,9402.27,0.78488,0.49921,1.12537,0.9565,0.81635,0.80398,0.63219,0.88745,0.38296,1.2861,0.0005446,0.0005446,0.0005446
186,9452.53,0.77656,0.48835,1.12776,0.95914,0.80397,0.8048,0.63398,0.87298,0.38874,1.28143,0.000542125,0.000542125,0.000542125
187,9502.47,0.7824,0.49465,1.13651,0.95326,0.81341,0.80869,0.63756,0.85828,0.38382,1.27236,0.00053965,0.00053965,0.00053965
188,9552.76,0.79071,0.5013,1.14136,0.96326,0.80179,0.80663,0.63641,0.85328,0.38944,1.27401,0.000537175,0.000537175,0.000537175
189,9602.57,0.78874,0.49454,1.13341,0.96125,0.81157,0.80606,0.63127,0.87475,0.37973,1.27717,0.0005347,0.0005347,0.0005347
190,9652.81,0.78554,0.48698,1.13085,0.95223,0.81357,0.80813,0.63352,0.86487,0.38733,1.27843,0.000532225,0.000532225,0.000532225
191,9702.75,0.77617,0.49404,1.13032,0.95814,0.8094,0.8082,0.63408,0.87366,0.38735,1.28307,0.00052975,0.00052975,0.00052975
192,9752.53,0.7787,0.50011,1.12764,0.96343,0.80881,0.80781,0.63645,0.86941,0.38522,1.27532,0.000527275,0.000527275,0.000527275
193,9802.15,0.78953,0.50218,1.13647,0.95964,0.8068,0.80617,0.63665,0.86176,0.3843,1.26856,0.0005248,0.0005248,0.0005248
194,9852.04,0.77902,0.48245,1.13396,0.96173,0.80793,0.80478,0.63321,0.86995,0.38114,1.27246,0.000522325,0.000522325,0.000522325
195,9901.84,0.78015,0.48773,1.12546,0.95875,0.80823,0.81006,0.63948,0.86633,0.38001,1.26266,0.00051985,0.00051985,0.00051985
196,9951.57,0.76216,0.47245,1.11878,0.95699,0.80783,0.80756,0.63689,0.87801,0.3854,1.28265,0.000517375,0.000517375,0.000517375
197,10001.5,0.79416,0.48756,1.14008,0.79986,0.80096,0.80731,0.6388,0.86418,0.38583,1.27923,0.0005149,0.0005149,0.0005149
198,10051.3,0.76319,0.50228,1.11468,0.78949,0.81073,0.81134,0.64,0.8646,0.37994,1.27967,0.000512425,0.000512425,0.000512425
199,10101,0.76785,0.49266,1.12382,0.79486,0.80748,0.80785,0.63369,0.86604,0.38344,1.28845,0.00050995,0.00050995,0.00050995
200,10151.7,0.7637,0.49098,1.12707,0.95537,0.81442,0.80862,0.63799,0.87164,0.38545,1.28138,0.000507475,0.000507475,0.000507475
201,10201.6,0.77005,0.49043,1.11822,0.96472,0.81265,0.80877,0.63821,0.87228,0.37943,1.2856,0.000505,0.000505,0.000505
202,10251.4,0.77653,0.48701,1.13367,0.95611,0.81776,0.8122,0.64414,0.87393,0.38235,1.2939,0.000502525,0.000502525,0.000502525
203,10301.4,0.7709,0.48094,1.12942,0.78096,0.81428,0.80895,0.63711,0.86204,0.38374,1.2884,0.00050005,0.00050005,0.00050005
204,10351,0.76183,0.46897,1.11676,0.96109,0.80552,0.80868,0.63203,0.8664,0.3828,1.28184,0.000497575,0.000497575,0.000497575
205,10401.2,0.76646,0.49485,1.13219,0.78874,0.81446,0.80869,0.63476,0.87192,0.39361,1.29668,0.0004951,0.0004951,0.0004951
206,10450.7,0.74983,0.48898,1.11295,0.7928,0.80573,0.808,0.63103,0.87678,0.40737,1.30195,0.000492625,0.000492625,0.000492625
207,10500.4,0.7663,0.4906,1.11671,0.79378,0.80541,0.80628,0.63393,0.8717,0.39371,1.29229,0.00049015,0.00049015,0.00049015
208,10549.7,0.76334,0.47351,1.12377,0.79916,0.80369,0.80831,0.63452,0.87511,0.38732,1.29446,0.000487675,0.000487675,0.000487675
209,10599.5,0.75031,0.48324,1.11194,0.80114,0.80404,0.81051,0.64023,0.87023,0.37573,1.2845,0.0004852,0.0004852,0.0004852
210,10649.2,0.75285,0.49272,1.12346,0.79817,0.809,0.80824,0.63453,0.86509,0.37152,1.28102,0.000482725,0.000482725,0.000482725
211,10705.6,0.76124,0.47963,1.12229,0.96614,0.8095,0.80773,0.63673,0.85788,0.3841,1.28058,0.00048025,0.00048025,0.00048025
212,10777.6,0.76347,0.47469,1.12753,0.96837,0.80348,0.80929,0.63307,0.87638,0.3808,1.28213,0.000477775,0.000477775,0.000477775
213,10850.8,0.74226,0.46415,1.10867,0.96863,0.80612,0.81191,0.64142,0.86949,0.37725,1.27812,0.0004753,0.0004753,0.0004753
214,10912.7,0.7484,0.47082,1.10718,0.78688,0.81467,0.80966,0.63805,0.87242,0.37554,1.29144,0.000472825,0.000472825,0.000472825
215,10983.8,0.74526,0.47737,1.11051,0.78742,0.81742,0.81219,0.64474,0.8511,0.36835,1.27581,0.00047035,0.00047035,0.00047035
216,11034.3,0.74738,0.46051,1.11819,0.96563,0.81074,0.81017,0.64319,0.84865,0.36914,1.27697,0.000467875,0.000467875,0.000467875
217,11083.8,0.74432,0.46757,1.10884,0.96501,0.8106,0.81048,0.64071,0.87099,0.36781,1.28006,0.0004654,0.0004654,0.0004654
218,11133.2,0.75037,0.47205,1.12479,0.79458,0.81089,0.80931,0.63909,0.87192,0.37532,1.29025,0.000462925,0.000462925,0.000462925
219,11182.4,0.73804,0.46323,1.10041,0.79315,0.81786,0.81042,0.64096,0.86025,0.37708,1.27661,0.00046045,0.00046045,0.00046045
220,11231.5,0.75059,0.47308,1.12377,0.96266,0.81469,0.8082,0.64094,0.85687,0.37219,1.28746,0.000457975,0.000457975,0.000457975
221,11281.7,0.75452,0.47483,1.11422,0.79172,0.81572,0.80863,0.63872,0.87028,0.37557,1.30062,0.0004555,0.0004555,0.0004555
222,11332.1,0.75171,0.47828,1.11669,0.78603,0.81359,0.80905,0.63613,0.87083,0.38853,1.30303,0.000453025,0.000453025,0.000453025
223,11381.4,0.73497,0.45656,1.11279,0.79821,0.80599,0.81073,0.64094,0.85813,0.37934,1.28738,0.00045055,0.00045055,0.00045055
224,11430.6,0.74112,0.46816,1.11439,0.79633,0.80934,0.81199,0.63966,0.86486,0.38351,1.28553,0.000448075,0.000448075,0.000448075
225,11480,0.75483,0.46439,1.11306,0.78975,0.80753,0.80974,0.63843,0.86339,0.38379,1.28911,0.0004456,0.0004456,0.0004456
226,11529.2,0.74149,0.47075,1.1124,0.78951,0.80969,0.81,0.63768,0.86535,0.39084,1.2772,0.000443125,0.000443125,0.000443125
227,11579,0.73875,0.458,1.10473,0.78938,0.80552,0.80942,0.64159,0.85697,0.38688,1.27989,0.00044065,0.00044065,0.00044065
228,11634.1,0.72994,0.47426,1.10758,0.79305,0.80274,0.80723,0.64091,0.85849,0.38364,1.29803,0.000438175,0.000438175,0.000438175
229,11692.4,0.72409,0.4651,1.10835,0.7915,0.8124,0.80861,0.64066,0.85681,0.38235,1.29112,0.0004357,0.0004357,0.0004357
230,11774.7,0.73743,0.46068,1.10983,0.79297,0.80895,0.80876,0.64291,0.85252,0.37443,1.27745,0.000433225,0.000433225,0.000433225
231,11852.6,0.72735,0.45388,1.10329,0.78876,0.80663,0.81317,0.64269,0.86837,0.38818,1.28492,0.00043075,0.00043075,0.00043075
232,11916.2,0.72721,0.44208,1.09625,0.78091,0.81597,0.81298,0.64299,0.86248,0.38908,1.27918,0.000428275,0.000428275,0.000428275
233,11967.2,0.73005,0.45482,1.09791,0.79981,0.8035,0.81113,0.64003,0.86635,0.38592,1.28245,0.0004258,0.0004258,0.0004258
234,12017.6,0.72965,0.46843,1.10102,0.79049,0.80726,0.80785,0.63645,0.87534,0.39243,1.29259,0.000423325,0.000423325,0.000423325
235,12067.8,0.73324,0.45908,1.0954,0.7877,0.81072,0.80733,0.641,0.85594,0.37778,1.28257,0.00042085,0.00042085,0.00042085
236,12117.9,0.72998,0.44969,1.10378,0.79155,0.80857,0.80918,0.64228,0.86993,0.37796,1.29772,0.000418375,0.000418375,0.000418375
237,12168.3,0.74499,0.46666,1.11058,0.78523,0.81501,0.80448,0.63652,0.86254,0.3811,1.28775,0.0004159,0.0004159,0.0004159
238,12218.3,0.72447,0.45442,1.09867,0.96101,0.80888,0.80317,0.63609,0.86859,0.38213,1.2903,0.000413425,0.000413425,0.000413425
239,12268.5,0.69887,0.4473,1.09388,0.79142,0.80844,0.80539,0.63728,0.85624,0.39215,1.28221,0.00041095,0.00041095,0.00041095
240,12318.4,0.71752,0.45299,1.10154,0.95596,0.80995,0.80818,0.64228,0.85456,0.37485,1.2808,0.000408475,0.000408475,0.000408475
241,12368.1,0.71255,0.44811,1.09261,0.95107,0.81219,0.80864,0.63937,0.87039,0.37737,1.29027,0.000406,0.000406,0.000406
242,12418.1,0.70955,0.43285,1.09045,0.78889,0.81312,0.8095,0.63698,0.877,0.37392,1.30856,0.000403525,0.000403525,0.000403525
243,12468,0.71116,0.44681,1.1023,0.79701,0.81346,0.80969,0.63837,0.87989,0.37197,1.30825,0.00040105,0.00040105,0.00040105
244,12517.8,0.72545,0.44596,1.10402,0.95885,0.8128,0.80874,0.64155,0.87419,0.37499,1.30274,0.000398575,0.000398575,0.000398575
245,12567.6,0.73486,0.44338,1.10229,0.78147,0.81251,0.8076,0.63686,0.8687,0.38692,1.29144,0.0003961,0.0003961,0.0003961
246,12617,0.71839,0.45032,1.10249,0.78803,0.81347,0.81014,0.6394,0.87093,0.37212,1.29235,0.000393625,0.000393625,0.000393625
247,12666.8,0.71162,0.45572,1.09452,0.78717,0.81355,0.81054,0.6408,0.87434,0.37552,1.29631,0.00039115,0.00039115,0.00039115
248,12716.7,0.71484,0.43798,1.09383,0.96582,0.80663,0.81041,0.64198,0.86341,0.37144,1.29854,0.000388675,0.000388675,0.000388675
249,12766.6,0.72058,0.45696,1.09619,0.80207,0.80933,0.80936,0.639,0.88104,0.3782,1.30872,0.0003862,0.0003862,0.0003862
250,12816.2,0.7154,0.4648,1.0938,0.79351,0.81235,0.80967,0.64265,0.86952,0.37928,1.29223,0.000383725,0.000383725,0.000383725
251,12866.1,0.71207,0.44282,1.09007,0.79652,0.80745,0.80983,0.6405,0.87365,0.38021,1.28972,0.00038125,0.00038125,0.00038125
252,12915.8,0.70841,0.44299,1.09217,0.79666,0.80394,0.80792,0.6362,0.88381,0.38939,1.29972,0.000378775,0.000378775,0.000378775
253,12965.5,0.70757,0.43407,1.08449,0.79176,0.80639,0.80714,0.63712,0.87184,0.38279,1.29927,0.0003763,0.0003763,0.0003763
254,13015.5,0.7202,0.43189,1.09771,0.80176,0.80314,0.80868,0.63854,0.86605,0.37709,1.30261,0.000373825,0.000373825,0.000373825
255,13065.6,0.69794,0.43248,1.08428,0.79918,0.80179,0.80898,0.64058,0.85647,0.38047,1.29141,0.00037135,0.00037135,0.00037135
256,13115.3,0.69982,0.44144,1.08949,0.79356,0.80634,0.81144,0.64126,0.87188,0.38015,1.2979,0.000368875,0.000368875,0.000368875
257,13165,0.71413,0.43943,1.08163,0.96783,0.80226,0.81124,0.64034,0.87628,0.37789,1.30224,0.0003664,0.0003664,0.0003664
258,13214.8,0.72178,0.45591,1.09692,0.79553,0.80457,0.80875,0.63491,0.87453,0.37567,1.30046,0.000363925,0.000363925,0.000363925
259,13264.5,0.70774,0.44772,1.0918,0.79202,0.80623,0.80825,0.62942,0.89252,0.3823,1.31306,0.00036145,0.00036145,0.00036145
260,13314.7,0.68795,0.43529,1.08723,0.79124,0.81006,0.80835,0.63129,0.88922,0.38349,1.32098,0.000358975,0.000358975,0.000358975
261,13364.5,0.70389,0.44526,1.09109,0.78942,0.80634,0.80669,0.6271,0.89298,0.39387,1.32324,0.0003565,0.0003565,0.0003565
262,13414.3,0.69588,0.43669,1.08388,0.79341,0.80849,0.80876,0.63504,0.86931,0.37626,1.31223,0.000354025,0.000354025,0.000354025
263,13463.8,0.69478,0.42193,1.08324,0.79258,0.80902,0.80418,0.63541,0.87033,0.38202,1.30735,0.00035155,0.00035155,0.00035155
264,13513.4,0.67865,0.41971,1.08302,0.78752,0.81182,0.80781,0.63703,0.87869,0.3817,1.30687,0.000349075,0.000349075,0.000349075
265,13562.9,0.67833,0.4262,1.07609,0.789,0.80606,0.80761,0.63297,0.87686,0.3815,1.31702,0.0003466,0.0003466,0.0003466
266,13612.4,0.69344,0.42379,1.07412,0.7916,0.80886,0.80608,0.62936,0.87443,0.38313,1.31541,0.000344125,0.000344125,0.000344125
267,13662,0.69714,0.43306,1.08131,0.94895,0.81579,0.80755,0.6379,0.87219,0.37902,1.31634,0.00034165,0.00034165,0.00034165
268,13712.1,0.70375,0.4506,1.0919,0.78268,0.81637,0.80965,0.63538,0.86923,0.3807,1.30878,0.000339175,0.000339175,0.000339175
269,13761.9,0.68542,0.4301,1.08118,0.9525,0.81385,0.80571,0.63639,0.87005,0.37832,1.31936,0.0003367,0.0003367,0.0003367
270,13811.5,0.68398,0.43137,1.07588,0.79278,0.80742,0.80469,0.63026,0.87125,0.38228,1.31023,0.000334225,0.000334225,0.000334225
271,13861.3,0.68767,0.43222,1.08434,0.78675,0.81113,0.80601,0.63629,0.86325,0.38198,1.3096,0.00033175,0.00033175,0.00033175
272,13911,0.69416,0.4142,1.07027,0.79305,0.80749,0.80823,0.63674,0.86776,0.38784,1.31531,0.000329275,0.000329275,0.000329275
273,13960.8,0.68597,0.41556,1.08242,0.79532,0.80251,0.80424,0.63614,0.8672,0.39728,1.3223,0.0003268,0.0003268,0.0003268
274,14010.9,0.66454,0.41297,1.07049,0.79198,0.80826,0.80885,0.63629,0.86248,0.38306,1.31707,0.000324325,0.000324325,0.000324325
275,14061.1,0.65819,0.40383,1.07582,0.78759,0.80609,0.81019,0.63765,0.87038,0.3852,1.31897,0.00032185,0.00032185,0.00032185
276,14110.9,0.6776,0.42085,1.08624,0.78538,0.81917,0.80964,0.63671,0.87626,0.38237,1.31825,0.000319375,0.000319375,0.000319375
277,14160.7,0.67876,0.41225,1.07595,0.78914,0.80833,0.80918,0.63706,0.86895,0.37651,1.30575,0.0003169,0.0003169,0.0003169
278,14210.9,0.6836,0.43099,1.08043,0.79135,0.80868,0.80918,0.64041,0.86547,0.37152,1.30658,0.000314425,0.000314425,0.000314425
279,14260.7,0.68104,0.42768,1.08368,0.79253,0.80878,0.80836,0.6403,0.8643,0.37514,1.30333,0.00031195,0.00031195,0.00031195
280,14310.4,0.66942,0.42314,1.07204,0.79496,0.80127,0.80768,0.63884,0.87124,0.37192,1.31025,0.000309475,0.000309475,0.000309475
281,14360.6,0.65991,0.40772,1.06794,0.7962,0.80988,0.80957,0.63989,0.86074,0.37238,1.30093,0.000307,0.000307,0.000307
282,14410.2,0.64892,0.40889,1.06331,0.79587,0.81378,0.8097,0.64016,0.86042,0.37671,1.30365,0.000304525,0.000304525,0.000304525
283,14460,0.66671,0.41343,1.06452,0.79861,0.80338,0.80798,0.63979,0.85735,0.37598,1.3071,0.00030205,0.00030205,0.00030205
284,14509.6,0.65673,0.41917,1.06865,0.78846,0.80495,0.80733,0.63728,0.85924,0.38057,1.30698,0.000299575,0.000299575,0.000299575
285,14559.3,0.67519,0.41317,1.07886,0.79192,0.80307,0.80769,0.63868,0.85888,0.37599,1.31236,0.0002971,0.0002971,0.0002971
286,14609.9,0.68182,0.41924,1.08022,0.78845,0.80698,0.80858,0.63606,0.86231,0.37822,1.31396,0.000294625,0.000294625,0.000294625
287,14659.8,0.65192,0.40834,1.0696,0.78922,0.80435,0.80838,0.63744,0.86565,0.38137,1.3201,0.00029215,0.00029215,0.00029215
288,14709.8,0.66172,0.39791,1.07004,0.78693,0.80476,0.80903,0.6389,0.86292,0.37509,1.3162,0.000289675,0.000289675,0.000289675
289,14759.8,0.65981,0.40176,1.06375,0.7791,0.81637,0.80917,0.63886,0.86442,0.37954,1.31503,0.0002872,0.0002872,0.0002872
290,14809.5,0.66665,0.41176,1.0719,0.78866,0.80651,0.80938,0.64236,0.86523,0.38269,1.31194,0.000284725,0.000284725,0.000284725
291,14859.9,0.68228,0.4103,1.07878,0.78442,0.81216,0.80755,0.63718,0.87295,0.38477,1.31779,0.00028225,0.00028225,0.00028225
292,14913.1,0.66089,0.40182,1.06112,0.79277,0.80566,0.80571,0.63756,0.86921,0.38277,1.31665,0.000279775,0.000279775,0.000279775
293,14963.4,0.66554,0.41987,1.05958,0.78427,0.80518,0.80598,0.63617,0.86907,0.38798,1.31334,0.0002773,0.0002773,0.0002773
294,15013,0.6585,0.4196,1.07566,0.79739,0.80095,0.80828,0.63918,0.86776,0.3899,1.31468,0.000274825,0.000274825,0.000274825
295,15062.7,0.64606,0.39676,1.06707,0.78818,0.80846,0.8075,0.63822,0.86805,0.38741,1.31369,0.00027235,0.00027235,0.00027235
296,15112.5,0.6605,0.40761,1.06657,0.78934,0.81186,0.80666,0.63844,0.87081,0.38849,1.32103,0.000269875,0.000269875,0.000269875
297,15162.8,0.65679,0.40924,1.06008,0.78932,0.8046,0.80424,0.63808,0.87224,0.38656,1.32026,0.0002674,0.0002674,0.0002674
298,15212.8,0.65424,0.40006,1.05551,0.79118,0.80576,0.80535,0.63988,0.86695,0.37948,1.31675,0.000264925,0.000264925,0.000264925
299,15262.4,0.64053,0.3857,1.05755,0.79529,0.80248,0.80629,0.64111,0.8593,0.37934,1.31254,0.00026245,0.00026245,0.00026245
300,15312.4,0.64723,0.39532,1.05914,0.79124,0.81135,0.80687,0.64421,0.85022,0.37619,1.30675,0.000259975,0.000259975,0.000259975
301,15362,0.65289,0.40756,1.05927,0.79356,0.80853,0.80767,0.64232,0.85832,0.37536,1.31126,0.0002575,0.0002575,0.0002575
302,15412,0.64112,0.40659,1.06131,0.79251,0.79442,0.80836,0.64118,0.85806,0.38052,1.32158,0.000255025,0.000255025,0.000255025
303,15461.9,0.65707,0.41156,1.06859,0.78434,0.80416,0.80604,0.63791,0.86778,0.3861,1.33092,0.00025255,0.00025255,0.00025255
304,15511.9,0.67008,0.41262,1.06585,0.78921,0.81104,0.80813,0.63861,0.86832,0.38815,1.32555,0.000250075,0.000250075,0.000250075
305,15561.9,0.63657,0.38844,1.05043,0.79419,0.80873,0.80739,0.63794,0.87088,0.38772,1.33044,0.0002476,0.0002476,0.0002476
306,15611.6,0.64957,0.39219,1.0546,0.79424,0.80886,0.80734,0.64112,0.87083,0.3823,1.33775,0.000245125,0.000245125,0.000245125
307,15661.5,0.65732,0.41369,1.06289,0.7877,0.80513,0.80582,0.63931,0.86757,0.37566,1.33536,0.00024265,0.00024265,0.00024265
308,15711.6,0.6431,0.38824,1.05508,0.78153,0.81302,0.80704,0.63893,0.8721,0.37803,1.33769,0.000240175,0.000240175,0.000240175
309,15762.3,0.63325,0.39667,1.04434,0.78423,0.81289,0.80725,0.63822,0.86756,0.38046,1.33193,0.0002377,0.0002377,0.0002377
310,15812.5,0.63713,0.39388,1.06058,0.79087,0.814,0.80633,0.63913,0.86979,0.37856,1.33546,0.000235225,0.000235225,0.000235225
311,15862.4,0.62774,0.37964,1.05183,0.9595,0.80551,0.80642,0.63949,0.86926,0.37762,1.33437,0.00023275,0.00023275,0.00023275
312,15912.9,0.64941,0.3934,1.06295,0.78885,0.80801,0.80602,0.64083,0.85754,0.37102,1.32872,0.000230275,0.000230275,0.000230275
313,15962.6,0.64038,0.3854,1.04944,0.79407,0.80518,0.80543,0.63999,0.86055,0.37135,1.32683,0.0002278,0.0002278,0.0002278
314,16012.3,0.64635,0.39105,1.05838,0.78769,0.8131,0.80672,0.63995,0.85882,0.37545,1.31826,0.000225325,0.000225325,0.000225325
315,16062.4,0.64988,0.39649,1.06095,0.78893,0.80996,0.80765,0.63986,0.86753,0.37675,1.32914,0.00022285,0.00022285,0.00022285
